GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000266037.1,51041.00791,-0.085750235,0.276485402,-0.310143808,0.7564516,0.99053081
ENSG00000266402.2,209.1851049,0.125534827,0.396972392,0.316230624,0.751827465,0.99053081
ENSG00000266498.1,23.37156955,0.114591223,0.368412655,0.31104041,0.755769902,0.99053081
ENSG00000266900.1,36.17505946,0.121470506,0.376313803,0.322790461,0.746853938,0.99053081
ENSG00000266944.1,50.75252264,-0.125957265,0.41721369,-0.301901082,0.762727471,0.99053081
ENSG00000267010.1,206.5904717,0.119619435,0.400855223,0.298410569,0.765389823,0.99053081
ENSG00000267093.1,23.67560574,-0.11345083,0.369840066,-0.306756462,0.75902875,0.99053081
ENSG00000267277.1,20.06662808,0.108043349,0.356537404,0.303035104,0.76186311,0.99053081
ENSG00000267413.1,39.7284454,-0.122013211,0.40579778,-0.300674909,0.763662404,0.99053081
ENSG00000268543.1,29.01782272,-0.112232079,0.387685558,-0.289492545,0.772204484,0.99053081
ENSG00000268964.1,3671.28086,-0.11416906,0.386632458,-0.295290934,0.767771641,0.99053081
ENSG00000269337.1,51.0498595,-0.135192196,0.417103462,-0.324121492,0.745846056,0.99053081
ENSG00000269608.1,34.07227859,0.132061998,0.398157262,0.331683006,0.740128634,0.99053081
ENSG00000269765.2,335.2539435,0.122041137,0.372122752,0.327959354,0.742942396,0.99053081
ENSG00000269894.1,31.29021116,0.13043764,0.387622528,0.33650686,0.736488679,0.99053081
ENSG00000269938.1,27.65691112,0.109469188,0.370073755,0.295803704,0.767379994,0.99053081
ENSG00000270102.1,33.66899629,-0.124705542,0.398226793,-0.313152064,0.754165136,0.99053081
ENSG00000270441.1,23.42734177,-0.120568234,0.370044971,-0.325820491,0.744560175,0.99053081
ENSG00000270460.1,48.32949762,0.1350412,0.415305737,0.32516093,0.745059277,0.99053081
ENSG00000270482.1,21.10077669,0.109632994,0.361630172,0.303163293,0.761765422,0.99053081
ENSG00000270788.1,539.9910231,0.100799611,0.347960992,0.289686525,0.772056066,0.99053081
ENSG00000271180.1,302.9622913,0.123686287,0.377842047,0.327349189,0.743403793,0.99053081
ENSG00000271602.1,324.1026323,0.120913993,0.373130852,0.32405252,0.745898272,0.99053081
ENSG00000271693.1,24.39427607,0.116373894,0.373150058,0.311868889,0.755140167,0.99053081
ENSG00000271816.1,55.50318994,0.124341156,0.421451382,0.295030843,0.767970319,0.99053081
ENSG00000271852.1,34.35190216,-0.12814351,0.399131853,-0.321055585,0.748168268,0.99053081
ENSG00000271926.1,51.46626972,0.140626603,0.419360298,0.335335996,0.737371643,0.99053081
ENSG00000271978.1,28.33635506,0.113631255,0.382720326,0.296904155,0.766539684,0.99053081
ENSG00000272008.1,174.9087582,-0.125214353,0.407208938,-0.307494117,0.758467301,0.99053081
ENSG00000272264.1,19.41804847,0.116486687,0.353695193,0.329342012,0.741897193,0.99053081
ENSG00000272328.1,94.16475606,0.141194596,0.426261879,0.331239087,0.740463898,0.99053081
ENSG00000272452.1,134.028168,0.131702778,0.420139575,0.31347387,0.75392067,0.99053081
ENSG00000272482.1,24.16745806,-0.116140494,0.364766385,-0.318396922,0.750183873,0.99053081
ENSG00000272578.1,58.56002482,0.119684475,0.411836059,0.290611939,0.771348128,0.99053081
ENSG00000272604.1,39.65131746,0.121893005,0.405285488,0.300758375,0.763598752,0.99053081
ENSG00000272655.1,132.032661,-0.135092221,0.419965535,-0.32167454,0.747699267,0.99053081
ENSG00000272716.1,29.61078749,0.115107818,0.381994154,0.301333978,0.763159834,0.99053081
ENSG00000272727.1,122.1629292,0.127490146,0.419359409,0.304011649,0.761119016,0.99053081
ENSG00000272758.1,221.8398268,-0.124662784,0.405678125,-0.307294814,0.758618983,0.99053081
ENSG00000272906.1,26.04267804,0.108882029,0.378375075,0.28776216,0.773528805,0.99053081
ENSG00000272955.1,41.49787731,-0.130385894,0.39042662,-0.333957491,0.738411636,0.99053081
ENSG00000272983.1,20.58950212,0.112149956,0.35005153,0.320381278,0.748679316,0.99053081
ENSG00000273275.1,51.90889178,0.124938918,0.416247144,0.300155617,0.764058457,0.99053081
ENSG00000273343.1,32.0988226,0.112780703,0.394949784,0.285557071,0.775217387,0.990646665
ENSG00000118900.10,5957.141221,-0.08218141,0.288242872,-0.285111683,0.775558579,0.9907543
ENSG00000183305.9,118.4380924,0.119885443,0.420132413,0.285351568,0.775374809,0.9907543
ENSG00000233780.3,19.79547993,0.10130997,0.355221137,0.28520254,0.775488975,0.9907543
ENSG00000236058.2,566.6382885,0.098623428,0.345843791,0.285167554,0.775515777,0.9907543
ENSG00000240954.1,69.32441912,-0.121298259,0.425455991,-0.285101776,0.77556617,0.9907543
ENSG00000107262.12,7768.458451,-0.080573694,0.282699379,-0.285015463,0.775632295,0.990757608
ENSG00000132471.7,1824.824106,-0.086177699,0.302420049,-0.284960269,0.775674581,0.990757608
ENSG00000178913.5,23840.33275,-0.08373929,0.294158419,-0.284674122,0.775893818,0.990902451
ENSG00000226945.1,46.31027328,0.117817039,0.413774371,0.284737402,0.775845334,0.990902451
ENSG00000257842.1,35.17838427,0.113740103,0.399720438,0.28454913,0.775989589,0.990957175
ENSG00000047849.17,12414.28131,0.079378083,0.279831823,0.283663532,0.776668244,0.991023361
ENSG00000063761.11,702.8978691,-0.094220124,0.33341583,-0.282590434,0.777490814,0.991023361
ENSG00000065135.7,29755.67266,-0.082598989,0.293387758,-0.281535227,0.778299913,0.991023361
ENSG00000079459.8,20359.7265,-0.089925463,0.319637107,-0.281336117,0.778452611,0.991023361
ENSG00000101017.9,84.97498656,0.121058613,0.426167589,0.284063397,0.776361797,0.991023361
ENSG00000102003.6,31.25918945,0.109392458,0.386957827,0.282698656,0.777407846,0.991023361
ENSG00000111913.11,534.0071721,0.104640335,0.368501058,0.283962102,0.776439424,0.991023361
ENSG00000116883.8,102.9639662,0.121211388,0.426364256,0.284290689,0.776187621,0.991023361
ENSG00000117481.6,4540.582863,-0.0860079,0.303111221,-0.283750301,0.776601744,0.991023361
ENSG00000117586.6,47.90994023,-0.117898657,0.416814194,-0.282856626,0.777286745,0.991023361
ENSG00000119661.10,1562.078101,0.08773608,0.311913211,0.281283629,0.778492866,0.991023361
ENSG00000125246.11,208.7524427,-0.11272573,0.398837022,-0.282636073,0.777455825,0.991023361
ENSG00000128656.9,68.23771258,0.119694734,0.424925008,0.281684371,0.778185539,0.991023361
ENSG00000131013.3,9629.593255,-0.08073787,0.287197747,-0.281122923,0.77861612,0.991023361
ENSG00000135823.9,9832.267823,0.079937369,0.281670779,0.283797165,0.776565827,0.991023361
ENSG00000143727.11,21019.55937,0.078190268,0.278079967,0.281179076,0.778573052,0.991023361
ENSG00000148700.9,19725.43456,-0.083118132,0.294100392,-0.28261823,0.777469505,0.991023361
ENSG00000150076.18,28.27116447,0.106979033,0.377264408,0.283565137,0.776743658,0.991023361
ENSG00000152256.9,7070.698972,0.080313203,0.286324116,0.280497514,0.779095832,0.991023361
ENSG00000156172.5,676.831336,0.101325784,0.358147891,0.282916043,0.777241196,0.991023361
ENSG00000158863.17,331.4432803,0.108555315,0.385939154,0.281275724,0.778498929,0.991023361
ENSG00000162976.8,2594.633338,0.08873353,0.312359719,0.284074818,0.776353045,0.991023361
ENSG00000164253.8,5381.862919,0.080558223,0.286536333,0.281144881,0.778599279,0.991023361
ENSG00000165030.3,13476.78271,-0.085039338,0.299680176,-0.283766978,0.776588963,0.991023361
ENSG00000165807.3,43.48745101,-0.115655711,0.410079679,-0.28203229,0.777918751,0.991023361
ENSG00000166016.4,1015.753807,0.10711894,0.380013277,0.281882098,0.778033917,0.991023361
ENSG00000167566.12,364.4063963,0.107139662,0.379900139,0.282020593,0.77792772,0.991023361
ENSG00000171475.9,5483.930693,-0.079850467,0.28465013,-0.280521449,0.779077472,0.991023361
ENSG00000174456.9,984.3485214,0.095643426,0.338949687,0.28217588,0.777808652,0.991023361
ENSG00000174792.6,41.93058573,-0.115487087,0.410727031,-0.281177226,0.778574471,0.991023361
ENSG00000197724.6,2091.572179,-0.092257124,0.328674312,-0.280694659,0.778944605,0.991023361
ENSG00000199677.1,37.06360811,0.113292939,0.403928591,0.280477642,0.779111076,0.991023361
ENSG00000204832.5,4103.77701,0.082055292,0.291720627,0.28128039,0.77849535,0.991023361
ENSG00000205084.6,42.17714075,0.115657631,0.410249139,0.281920473,0.778004491,0.991023361
ENSG00000213139.3,52.11815387,0.117913635,0.419745295,0.28091711,0.778773977,0.991023361
ENSG00000213740.2,3048.898796,-0.083255214,0.294926465,-0.282291431,0.777720056,0.991023361
ENSG00000214653.3,29.0421451,0.109925091,0.386965477,0.284069503,0.776357118,0.991023361
ENSG00000215221.2,966.8961061,0.093749144,0.331821204,0.282529094,0.777537841,0.991023361
ENSG00000219451.3,9108.69972,-0.080403283,0.284276805,-0.282834482,0.77730372,0.991023361
ENSG00000224356.3,21.78368256,0.102136383,0.364147786,0.280480583,0.779108821,0.991023361
ENSG00000226381.3,98.2409489,-0.120053979,0.424413704,-0.282870176,0.777276358,0.991023361
ENSG00000230989.2,17475.39803,-0.084278195,0.300449857,-0.280506691,0.779088792,0.991023361
ENSG00000232786.1,52.10671179,0.117792142,0.419770096,0.280611084,0.779008714,0.991023361
ENSG00000237417.1,1434.179974,-0.088906865,0.313826017,-0.283299855,0.776946988,0.991023361
ENSG00000237437.1,47.78407729,-0.116535259,0.414415814,-0.281203697,0.778554169,0.991023361
ENSG00000237440.4,1894.217596,0.084869341,0.301367057,0.281614525,0.778239102,0.991023361
ENSG00000237629.1,28.89195977,-0.106712878,0.378616097,-0.281849818,0.77805867,0.991023361
ENSG00000239351.1,42.09704615,0.115388939,0.410995504,0.280754747,0.778898514,0.991023361
ENSG00000249868.4,184.6583568,0.112884706,0.402331138,0.280576609,0.779035159,0.991023361
ENSG00000251482.1,33.37165943,-0.112451668,0.397538282,-0.282870036,0.777276464,0.991023361
ENSG00000251634.2,120.7397496,0.11986753,0.421916245,0.284102667,0.776331703,0.991023361
ENSG00000255367.1,24.03829057,-0.105769593,0.372109306,-0.284243344,0.776223901,0.991023361
ENSG00000257635.2,110.4051873,0.118579893,0.421937311,0.281036756,0.778682208,0.991023361
ENSG00000260000.2,160.3423992,0.115264469,0.408851448,0.281922613,0.77800285,0.991023361
ENSG00000260916.1,961.5741481,-0.090338065,0.32168498,-0.280827737,0.778842528,0.991023361
ENSG00000261308.1,49.40161491,-0.117694338,0.414942839,-0.283639882,0.77668637,0.991023361
ENSG00000267418.1,74.62086775,-0.120028183,0.426113168,-0.281681467,0.778187766,0.991023361
ENSG00000269549.1,20.76097603,0.101471646,0.360189173,0.281717646,0.778160023,0.991023361
ENSG00000100532.7,1341.262967,-0.090414235,0.322669348,-0.280207078,0.779318637,0.991220043
ENSG00000100258.13,606.5155517,-0.103338189,0.369400002,-0.279746043,0.779672351,0.991261526
ENSG00000145476.11,83.00364453,-0.119122077,0.426112126,-0.279555708,0.779818393,0.991261526
ENSG00000148225.11,209.2648847,0.111526411,0.399142728,0.279414864,0.779926465,0.991261526
ENSG00000178556.8,73.06400248,-0.119173149,0.426183482,-0.279628737,0.779762357,0.991261526
ENSG00000180999.6,1170.763025,0.092970509,0.332445651,0.279656264,0.779741236,0.991261526
ENSG00000197296.5,1125.997258,-0.090595492,0.324087702,-0.279540048,0.779830408,0.991261526
ENSG00000217930.3,22.44709904,-0.102691279,0.366941021,-0.279857725,0.779586662,0.991261526
ENSG00000225093.1,6286.159341,-0.079605551,0.284240427,-0.280064141,0.779428295,0.991261526
ENSG00000226144.2,19.11596886,-0.098655697,0.352825794,-0.279615887,0.779772217,0.991261526
ENSG00000234629.1,659.1189034,-0.096377239,0.344936668,-0.279405608,0.779933568,0.991261526
ENSG00000271647.1,79.96308473,-0.119261172,0.426365237,-0.279715985,0.779695414,0.991261526
ENSG00000257509.1,30.29369335,0.10637823,0.380989807,0.279215424,0.780079508,0.991379719
ENSG00000215482.3,1005.136613,-0.08968797,0.32137605,-0.27907484,0.780187391,0.991384621
ENSG00000225018.1,20.72664977,0.100367341,0.359646229,0.279072413,0.780189254,0.991384621
ENSG00000112739.12,21171.25341,0.078352186,0.281066023,0.278767903,0.780422948,0.991412463
ENSG00000133773.7,4389.941395,-0.084031007,0.301435807,-0.278769162,0.780421982,0.991412463
ENSG00000215210.3,1397.234631,-0.085945253,0.308302434,-0.278769297,0.780421878,0.991412463
ENSG00000226742.3,529.6608217,0.096567172,0.346338042,0.278823463,0.780380307,0.991412463
ENSG00000100288.15,72.37776896,0.118327712,0.424847618,0.278518007,0.780614744,0.991570722
ENSG00000106692.9,9495.644285,0.084988758,0.305483285,0.278210829,0.780850522,0.991570722
ENSG00000169964.5,46.26796686,0.114737887,0.412295787,0.278290225,0.780789579,0.991570722
ENSG00000224652.1,34.84044994,-0.108848261,0.391153957,-0.278274727,0.780801475,0.991570722
ENSG00000258090.1,442.6930262,-0.101695383,0.365558733,-0.278191638,0.780865254,0.991570722
ENSG00000263809.1,101.9004377,-0.117954862,0.423729325,-0.278373138,0.780725938,0.991570722
ENSG00000111642.10,42019.99523,-0.080197088,0.288655825,-0.277829447,0.781143285,0.991620054
ENSG00000114125.9,5169.744232,-0.079820422,0.287167689,-0.277957533,0.781044958,0.991620054
ENSG00000120149.7,25723.76419,-0.078722631,0.283191483,-0.277983752,0.781024832,0.991620054
ENSG00000184111.6,173.580892,-0.113685599,0.409241166,-0.277796097,0.781168888,0.991620054
ENSG00000216938.3,103.4178729,0.117646028,0.423429758,0.277840719,0.781134632,0.991620054
ENSG00000160145.11,1608.60738,-0.094903717,0.341771258,-0.277681971,0.781256501,0.99164222
ENSG00000244349.1,44.56736796,-0.114788496,0.413450524,-0.277635386,0.781292265,0.99164222
ENSG00000079819.12,3522.658654,-0.080945592,0.291631501,-0.27756121,0.781349212,0.991647282
ENSG00000217512.1,28.72538599,0.099989259,0.360592435,0.277291616,0.781556196,0.991783937
ENSG00000238213.1,187.3378064,-0.11327963,0.408534362,-0.277282992,0.781562818,0.991783937
ENSG00000119787.9,16100.66935,-0.079291396,0.286265886,-0.276985139,0.781791517,0.991940705
ENSG00000269637.1,19.69250116,0.097892077,0.353421272,0.276984112,0.781792306,0.991940705
ENSG00000062716.6,18324.44279,-0.076958654,0.278373573,-0.276458189,0.782196169,0.99223805
ENSG00000083937.4,9501.389313,0.083655128,0.302658825,0.276400757,0.782240275,0.99223805
ENSG00000207205.1,55.68644382,-0.116090089,0.420355595,-0.276171151,0.782416614,0.99223805
ENSG00000211456.6,6910.245518,0.085951164,0.311170085,0.276219239,0.782379681,0.99223805
ENSG00000234284.2,1927.247911,-0.085469784,0.309530778,-0.276126931,0.782450577,0.99223805
ENSG00000236773.1,292.3058222,0.104599615,0.378512187,0.276344114,0.782283776,0.99223805
ENSG00000270400.1,55.48828593,0.11504683,0.41647792,0.276237524,0.782365638,0.99223805
ENSG00000271380.1,23.94675388,-0.10023704,0.362650737,-0.276401037,0.78224006,0.99223805
ENSG00000156875.9,11215.50158,-0.083957461,0.304408741,-0.275805028,0.782697822,0.992484371
ENSG00000122490.14,138.5831293,0.114263773,0.415039589,0.275308129,0.78307952,0.992493613
ENSG00000132623.11,2347.615093,-0.083237484,0.302945479,-0.274760606,0.783500165,0.992493613
ENSG00000136205.12,21480.38055,0.079706688,0.289461167,0.275362284,0.783037918,0.992493613
ENSG00000144134.14,211.4203578,0.112739131,0.409041648,0.275617732,0.782841689,0.992493613
ENSG00000161021.7,5301.224753,0.078541263,0.285203388,0.275386852,0.783019044,0.992493613
ENSG00000166323.8,78.94518809,0.117229628,0.426284172,0.275003475,0.783313569,0.992493613
ENSG00000179750.11,239.3500357,0.110338379,0.401388825,0.274891508,0.783399591,0.992493613
ENSG00000181284.2,454.9953126,-0.097597798,0.354010714,-0.275691652,0.782784908,0.992493613
ENSG00000198000.7,13386.70571,0.081012198,0.294743949,0.274856187,0.783426729,0.992493613
ENSG00000198208.7,284.5110673,-0.108853896,0.396015245,-0.274872992,0.783413817,0.992493613
ENSG00000226965.1,53.32393378,0.11487991,0.416890346,0.275563853,0.782883076,0.992493613
ENSG00000231635.1,256.3546812,0.106238143,0.385824576,0.275353489,0.783044673,0.992493613
ENSG00000232385.2,109.7534165,-0.117160281,0.425914844,-0.275079121,0.783255452,0.992493613
ENSG00000268573.1,139.5600675,0.114078194,0.414911801,0.274945649,0.783357995,0.992493613
ENSG00000270714.1,107.2998651,-0.116114994,0.422580121,-0.274776281,0.783488122,0.992493613
ENSG00000025156.8,3365.021733,-0.086747758,0.31635092,-0.274213704,0.783920397,0.99253418
ENSG00000104408.5,73590.65153,-0.083127559,0.303200382,-0.274167066,0.783956236,0.99253418
ENSG00000106004.4,32.67731148,-0.108644957,0.396196286,-0.27422003,0.783915536,0.99253418
ENSG00000139946.5,155.1420055,0.114644,0.417777792,0.274413821,0.783766623,0.99253418
ENSG00000148943.7,18163.13856,-0.078380233,0.285805618,-0.274243151,0.783897769,0.99253418
ENSG00000165802.15,633.4641098,-0.093235892,0.339545734,-0.274590087,0.783631183,0.99253418
ENSG00000183474.11,2741.613665,-0.083744519,0.305113253,-0.274470278,0.783723242,0.99253418
ENSG00000260572.1,28.23337629,0.102029485,0.371978585,0.2742886,0.783862845,0.99253418
ENSG00000126456.11,2498.658765,-0.080428967,0.295077581,-0.272568885,0.785184632,0.993019495
ENSG00000128829.7,14839.03788,0.082297282,0.301846685,0.272645968,0.785125373,0.993019495
ENSG00000158428.3,87.89977753,-0.116153224,0.426234884,-0.272509895,0.785229984,0.993019495
ENSG00000169519.15,4174.032845,0.081202463,0.297995686,0.272495431,0.785241104,0.993019495
ENSG00000174842.12,3308.818688,-0.079476899,0.290711741,-0.273387305,0.78455551,0.993019495
ENSG00000184844.6,545.8026154,-0.09422811,0.345757791,-0.272526353,0.785217331,0.993019495
ENSG00000197959.9,25.74864572,0.103196573,0.378509786,0.272639116,0.78513064,0.993019495
ENSG00000204410.10,107.2377083,0.116248312,0.426081059,0.272831447,0.784982785,0.993019495
ENSG00000207425.1,135.4762786,-0.113497485,0.41555555,-0.273122294,0.78475921,0.993019495
ENSG00000223620.3,19.66961698,0.096033748,0.351597457,0.273135501,0.784749058,0.993019495
ENSG00000234231.2,278.5490442,-0.104123172,0.381370257,-0.273023841,0.784834889,0.993019495
ENSG00000235555.1,84.61230172,0.116155677,0.426214651,0.272528587,0.785215613,0.993019495
ENSG00000237951.1,142.3799231,0.113062068,0.413827961,0.273210316,0.78469155,0.993019495
ENSG00000259488.1,42.96473435,-0.112631776,0.412088813,-0.273319179,0.784607874,0.993019495
ENSG00000259585.2,1076.442171,0.08866708,0.324782222,0.273004722,0.784849586,0.993019495
ENSG00000270000.1,32.58577479,-0.107084871,0.392568784,-0.272779892,0.785022417,0.993019495
ENSG00000272081.1,52.98067119,0.114581971,0.41955374,0.273104396,0.784772968,0.993019495
ENSG00000147044.16,3274.703123,0.079279624,0.291346299,0.272114744,0.785533793,0.993138442
ENSG00000248835.2,78.49775615,-0.116057998,0.426366737,-0.272202281,0.785466488,0.993138442
ENSG00000260389.1,293.6466589,0.10664625,0.3917524,0.27222871,0.785446168,0.993138442
ENSG00000272711.1,407.9916574,-0.100269324,0.36850559,-0.272097158,0.785547314,0.993138442
ENSG00000001084.6,7060.234319,0.067264122,0.297933218,0.225769124,0.821380992,0.993148175
ENSG00000007341.14,1145.156073,-0.079316787,0.315772803,-0.251183085,0.801672562,0.993148175
ENSG00000007384.11,1359.238864,-0.08401957,0.313897888,-0.267665291,0.788956969,0.993148175
ENSG00000008128.18,54.24696607,0.100229082,0.418729788,0.239364584,0.81082289,0.993148175
ENSG00000008283.11,1794.811608,-0.078722917,0.301847457,-0.260803644,0.794243934,0.993148175
ENSG00000009307.11,134693.6663,-0.070180264,0.285960641,-0.245419312,0.806131777,0.993148175
ENSG00000009694.9,36.84009465,-0.104780572,0.395772367,-0.264749591,0.791202372,0.993148175
ENSG00000010017.9,7296.356744,0.069015567,0.288248271,0.239430983,0.810771407,0.993148175
ENSG00000010310.4,28.30533335,0.092384171,0.382900887,0.241274373,0.809342472,0.993148175
ENSG00000012174.7,749.8432793,-0.086852072,0.333635963,-0.260319874,0.794617044,0.993148175
ENSG00000025423.7,839.5807781,0.076389635,0.337791847,0.226144107,0.821089341,0.993148175
ENSG00000042429.6,7955.131122,0.069421258,0.294481221,0.235740867,0.813633756,0.993148175
ENSG00000048828.12,40211.7888,0.071010823,0.280352012,0.253291646,0.800042851,0.993148175
ENSG00000050393.7,6144.381214,-0.06684698,0.288329485,-0.231842331,0.816660477,0.993148175
ENSG00000053524.7,52.7375781,-0.092664034,0.419003732,-0.221153242,0.824973115,0.993148175
ENSG00000053770.7,9325.016471,0.065866061,0.28313602,0.232630456,0.816048376,0.993148175
ENSG00000054690.9,2425.509521,-0.07927316,0.295484813,-0.268281673,0.788482512,0.993148175
ENSG00000056097.11,27456.16294,0.067512653,0.284593514,0.237224849,0.81248236,0.993148175
ENSG00000057252.8,20300.48076,0.06627748,0.277982454,0.238423251,0.811552836,0.993148175
ENSG00000057935.9,11286.41819,0.073735321,0.280377945,0.262985454,0.792561791,0.993148175
ENSG00000058056.4,645.8973397,-0.096006217,0.359713943,-0.266896013,0.789549227,0.993148175
ENSG00000060762.14,2321.814204,-0.07348236,0.300515407,-0.244521106,0.806827258,0.993148175
ENSG00000065361.10,22566.0182,0.063622444,0.279734278,0.227438855,0.82008251,0.993148175
ENSG00000065548.13,25934.79355,-0.070129956,0.27763857,-0.252594427,0.800581637,0.993148175
ENSG00000066827.11,1332.024079,-0.076710134,0.310110909,-0.247363545,0.804626885,0.993148175
ENSG00000067048.12,15109.83138,0.046517282,0.183271596,0.253816104,0.799637631,0.993148175
ENSG00000067646.7,1770.321979,0.045580895,0.192839924,0.236366484,0.813148301,0.993148175
ENSG00000068912.9,10212.447,-0.063727492,0.282853795,-0.22530188,0.821744437,0.993148175
ENSG00000069188.12,537.5269102,-0.110076717,0.409003966,-0.269133618,0.787826861,0.993148175
ENSG00000069329.11,62523.0719,0.070764691,0.295284802,0.239648944,0.810602418,0.993148175
ENSG00000071243.11,2384.774846,-0.082904426,0.306087434,-0.270852107,0.786504782,0.993148175
ENSG00000072401.10,3002.584013,0.082066172,0.30645062,0.267795743,0.788856548,0.993148175
ENSG00000073009.8,175.7259793,-0.101819326,0.411083551,-0.247685234,0.804377957,0.993148175
ENSG00000075975.11,3550.276001,-0.075570821,0.292165427,-0.258657644,0.795899403,0.993148175
ENSG00000077254.10,18298.14251,-0.071368818,0.297106499,-0.240212914,0.810165203,0.993148175
ENSG00000077713.14,2764.681548,0.078863357,0.298497167,0.264201358,0.791624764,0.993148175
ENSG00000078237.4,6489.258786,0.066969693,0.28455806,0.235346323,0.813939944,0.993148175
ENSG00000079785.10,33897.76612,-0.069754409,0.278637637,-0.250340946,0.802323694,0.993148175
ENSG00000080839.7,9572.211775,0.06643635,0.284496787,0.233522323,0.815355838,0.993148175
ENSG00000081377.12,17797.42486,0.078773069,0.302508408,0.260399601,0.79455555,0.993148175
ENSG00000082898.12,104340.239,-0.061833772,0.276023471,-0.224016355,0.822744577,0.993148175
ENSG00000082996.15,10436.44401,-0.079344152,0.306756073,-0.25865552,0.795901042,0.993148175
ENSG00000085721.8,8479.769056,-0.070322111,0.293330774,-0.239736562,0.810534489,0.993148175
ENSG00000087085.9,136.953364,-0.093494796,0.420920813,-0.22211968,0.824220718,0.993148175
ENSG00000087128.5,26.92009937,0.099521971,0.373317254,0.266588191,0.789786249,0.993148175
ENSG00000088808.12,122.5111381,-0.092886131,0.419216239,-0.221570927,0.824647917,0.993148175
ENSG00000088888.13,2723.352346,-0.073028399,0.293475305,-0.248840014,0.803484538,0.993148175
ENSG00000089154.6,20855.49585,-0.069974619,0.285642722,-0.244972527,0.806477704,0.993148175
ENSG00000089335.16,1477.234761,-0.068602862,0.307673118,-0.222973208,0.823556359,0.993148175
ENSG00000090581.5,956.595691,0.08822241,0.326818783,0.2699429,0.787204182,0.993148175
ENSG00000090615.8,8970.552507,0.069507335,0.290545793,0.239230224,0.810927067,0.993148175
ENSG00000090924.10,438.3568139,-0.091251846,0.380190087,-0.240016373,0.810317564,0.993148175
ENSG00000091009.6,28857.50329,0.073842854,0.289131536,0.255395363,0.798417752,0.993148175
ENSG00000091317.7,16733.80679,-0.077734038,0.287002464,-0.27084798,0.786507956,0.993148175
ENSG00000093000.14,41918.46261,-0.068506774,0.284343324,-0.240929777,0.809609543,0.993148175
ENSG00000093167.13,6194.512406,0.066870576,0.285673706,0.234080263,0.814922669,0.993148175
ENSG00000094880.6,33017.94992,0.077336169,0.294237991,0.262835431,0.792677426,0.993148175
ENSG00000099246.12,21717.63517,-0.070954324,0.296954042,-0.238940423,0.81115178,0.993148175
ENSG00000099326.4,353.4035174,0.097047588,0.383688261,0.252933431,0.800319655,0.993148175
ENSG00000099725.10,373.7339158,0.057012691,0.253860123,0.224583091,0.822303621,0.993148175
ENSG00000100154.10,324.125159,-0.087934735,0.39740204,-0.22127399,0.824879101,0.993148175
ENSG00000100425.14,3944.013146,0.068752748,0.28978175,0.237256998,0.812457421,0.993148175
ENSG00000100593.13,13839.11622,-0.089905187,0.334527619,-0.268752658,0.788120027,0.993148175
ENSG00000100600.10,11005.59731,-0.066418721,0.287856373,-0.230735628,0.817520193,0.993148175
ENSG00000100603.9,18329.22679,-0.074612949,0.287324466,-0.259681849,0.795109195,0.993148175
ENSG00000100625.8,5448.776832,-0.064224616,0.285224695,-0.225172005,0.821845467,0.993148175
ENSG00000100888.8,25704.16719,-0.063300934,0.278085153,-0.227631477,0.819932747,0.993148175
ENSG00000101109.7,15865.97518,0.064733325,0.282243274,0.229352942,0.818594608,0.993148175
ENSG00000101353.10,69.64929266,0.113964122,0.425738862,0.267685504,0.788941409,0.993148175
ENSG00000101421.3,3684.268976,0.077842481,0.289289223,0.269081857,0.787866692,0.993148175
ENSG00000101695.4,61.95949276,0.101668929,0.423970268,0.239802026,0.810483736,0.993148175
ENSG00000101751.6,4774.285187,0.076403399,0.331438547,0.230520557,0.817687291,0.993148175
ENSG00000102053.11,53.57705387,-0.094190131,0.408859946,-0.230372606,0.817802246,0.993148175
ENSG00000102241.7,19430.29535,-0.070995822,0.279885809,-0.253659954,0.799758274,0.993148175
ENSG00000102575.6,1083.143996,0.102093196,0.377792782,0.270235963,0.786978727,0.993148175
ENSG00000102984.10,470.2034384,-0.083594366,0.35305728,-0.236772815,0.812833043,0.993148175
ENSG00000103472.5,140.3313188,-0.093781301,0.420861876,-0.222831542,0.823666618,0.993148175
ENSG00000103642.7,2825.895484,0.076650247,0.31964465,0.23979831,0.810486617,0.993148175
ENSG00000103942.8,25.95784068,-0.0967747,0.372381568,-0.259880479,0.794955969,0.993148175
ENSG00000104067.12,21161.02213,0.070524474,0.277791868,0.253875229,0.799591952,0.993148175
ENSG00000104228.8,2314.341009,0.069342175,0.297290344,0.233247316,0.815569366,0.993148175
ENSG00000104231.6,4781.176153,-0.075991533,0.298558347,-0.254528249,0.799087483,0.993148175
ENSG00000104325.2,1270.689157,-0.076038632,0.315830933,-0.240757392,0.809743155,0.993148175
ENSG00000104723.16,7550.468731,0.068003943,0.297994025,0.228205727,0.819486309,0.993148175
ENSG00000104835.10,267.3957995,-0.097552168,0.383051296,-0.25467129,0.798976992,0.993148175
ENSG00000105223.14,3007.288187,-0.081654861,0.329986866,-0.24744882,0.804560895,0.993148175
ENSG00000105516.6,274.1897659,0.090873918,0.382497473,0.237580439,0.812206523,0.993148175
ENSG00000105866.9,3833.076159,0.071320815,0.290109754,0.245840804,0.805805469,0.993148175
ENSG00000106330.7,63.84851641,-0.101462982,0.418779954,-0.242282327,0.808561407,0.993148175
