GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000188322.4,73.09272953,-0.304853744,0.368278579,-0.827780277,0.407794946,0.765861415
ENSG00000211950.2,109.6974708,0.424669519,0.513079115,0.82768818,0.407847115,0.765861415
ENSG00000233954.4,1934.414703,-0.150074954,0.181307998,-0.82773488,0.407820661,0.765861415
ENSG00000238910.1,2.164809562,0.439876438,0.531441218,0.827704783,0.40783771,0.765861415
ENSG00000155097.7,14572.08866,-0.115055844,0.139032377,-0.827547127,0.407927022,0.765924573
ENSG00000218643.2,2.552113337,-0.430812984,0.520570012,-0.827579334,0.407908776,0.765924573
ENSG00000245904.2,265.8645248,0.242223966,0.292722113,0.827487761,0.407960657,0.765944282
ENSG00000159674.7,1534.505076,0.2019796,0.244181876,0.827168682,0.40814146,0.766240281
ENSG00000078399.11,9.591181289,0.437681225,0.529170563,0.827108035,0.408175831,0.766242713
ENSG00000136699.15,3507.756864,0.090517378,0.109457826,0.826961228,0.408259037,0.766242713
ENSG00000145244.7,441.9959346,-0.385611068,0.466234804,-0.827074823,0.408194654,0.766242713
ENSG00000184162.10,1101.917615,0.131932255,0.159527889,0.827016867,0.408227501,0.766242713
ENSG00000202515.1,4.20341242,0.42361392,0.512249492,0.826967966,0.408255218,0.766242713
ENSG00000233719.2,174.8759607,-0.332805028,0.402462729,-0.826921363,0.408281634,0.766242713
ENSG00000256513.1,3.184411349,0.425689517,0.514868875,0.826792096,0.408354911,0.766336789
ENSG00000272382.1,8.394920426,0.328233325,0.397036669,0.826707835,0.408402679,0.766382988
ENSG00000148429.10,4379.74535,-0.100654569,0.121769143,-0.826601598,0.408462911,0.766409127
ENSG00000150593.11,17396.41949,-0.199137637,0.240908921,-0.826609641,0.408458351,0.766409127
ENSG00000170430.9,3092.142594,0.147237741,0.17814185,0.82651966,0.40850937,0.766452857
ENSG00000115255.6,1495.514194,-0.302330156,0.365909478,-0.826243029,0.408666244,0.766649942
ENSG00000154611.10,9.648709992,0.41729099,0.505065326,0.826211914,0.408683891,0.766649942
ENSG00000200406.1,1.816490416,0.439804884,0.532275172,0.826273528,0.408648947,0.766649942
ENSG00000267304.1,5.072313157,0.432606206,0.52364476,0.826144438,0.408722162,0.76667829
ENSG00000216990.2,6.59396142,0.382479415,0.463004401,0.826081597,0.408757806,0.766701707
ENSG00000132388.8,5749.753114,-0.094607942,0.114539948,-0.825982055,0.408814272,0.766764173
ENSG00000158301.14,4701.251059,0.111555646,0.135117384,0.825620233,0.409019554,0.767105735
ENSG00000243927.1,2758.771025,-0.20388247,0.246968668,-0.825539821,0.409065185,0.767147852
ENSG00000259941.1,6.468098347,-0.412732389,0.500048218,-0.825385181,0.409152945,0.767268968
ENSG00000176340.3,12461.26612,-0.205175712,0.248622292,-0.825250665,0.409229294,0.767281749
ENSG00000227671.3,1454.529603,0.167136668,0.202518575,0.825290558,0.409206651,0.767281749
ENSG00000272100.1,9.202012272,-0.372379516,0.451222986,-0.82526717,0.409219926,0.767281749
ENSG00000263535.1,101.0847173,-0.179059961,0.217014507,-0.82510595,0.409311442,0.767392308
ENSG00000086666.14,9669.900657,0.10036077,0.12166255,0.824910953,0.409422148,0.767411377
ENSG00000100228.8,921.2146568,-0.200109673,0.242549792,-0.825025126,0.409357326,0.767411377
ENSG00000159873.5,4622.912262,-0.151607185,0.183792155,-0.824883874,0.409437523,0.767411377
ENSG00000200597.1,7.773179073,0.388979693,0.471555541,0.824886274,0.40943616,0.767411377
ENSG00000241997.2,1.644531049,-0.431933011,0.523578868,-0.824962652,0.409392795,0.767411377
ENSG00000054219.9,413.4026243,0.270366154,0.327796155,0.824799649,0.409485346,0.767413515
ENSG00000090054.9,9169.258087,-0.088075216,0.106781538,-0.824816884,0.40947556,0.767413515
ENSG00000224132.2,8.260272687,-0.344866496,0.418141948,-0.824759386,0.409508209,0.767413515
ENSG00000175611.7,645.2606641,-0.215709756,0.261586789,-0.824620223,0.409587236,0.767518163
ENSG00000204866.4,3.295989555,-0.434146844,0.52659019,-0.824449168,0.409684387,0.767649762
ENSG00000229116.1,32.6710358,0.312101947,0.378573873,0.824414916,0.409703843,0.767649762
ENSG00000204775.4,4.062358966,-0.402143237,0.487840666,-0.824333158,0.409750283,0.76764988
ENSG00000224341.1,14.23233188,-0.399516947,0.484630964,-0.824373546,0.409727341,0.76764988
ENSG00000139914.6,24.59306382,0.25657007,0.311308634,0.82416625,0.409845101,0.7676631
ENSG00000158417.6,6203.035103,-0.19150569,0.232378048,-0.824112653,0.409875551,0.7676631
ENSG00000166441.8,42169.06388,0.115868239,0.14061445,0.824013741,0.409931751,0.7676631
ENSG00000213414.3,81.38209192,-0.192405008,0.233514434,-0.823953386,0.409966045,0.7676631
ENSG00000243368.2,3.804293918,0.415964405,0.504675582,0.82422138,0.409813781,0.7676631
ENSG00000258807.1,8.786640024,0.436863737,0.530089221,0.824132467,0.409864294,0.7676631
ENSG00000259070.1,253.993152,-0.281049164,0.341095318,-0.823960781,0.409961843,0.7676631
ENSG00000267338.1,5.683806364,0.399609114,0.484916882,0.824077546,0.409895498,0.7676631
ENSG00000273192.1,17.99609848,0.293030545,0.355589268,0.824070274,0.409899629,0.7676631
ENSG00000165490.8,132.032248,0.34362389,0.41708837,0.823863512,0.410017115,0.767715304
ENSG00000022840.11,16938.80987,0.096323462,0.116926788,0.823792939,0.41005722,0.767746972
ENSG00000134954.10,21197.1733,0.188247108,0.228554816,0.823640958,0.410143596,0.767865265
ENSG00000174640.8,5454.947012,-0.314906307,0.382359367,-0.823587269,0.410174112,0.76787897
ENSG00000234147.1,72.33124754,0.359606504,0.436703557,0.823456779,0.410248286,0.767974398
ENSG00000180488.10,7239.253025,-0.095508261,0.116006186,-0.823303176,0.410335608,0.768094429
ENSG00000256581.1,1.363284344,-0.43815543,0.532286552,-0.823157055,0.410418687,0.768206503
ENSG00000231697.3,26.99968766,0.286766383,0.348399118,0.823097327,0.410452649,0.768226634
ENSG00000182632.10,13.37860128,0.413460047,0.502363107,0.823030276,0.410490776,0.76825456
ENSG00000144357.12,18624.75417,-0.104092912,0.126487971,-0.822947129,0.41053806,0.768260474
ENSG00000188315.3,470.9761879,-0.177143531,0.21525611,-0.8229431,0.410540351,0.768260474
ENSG00000252620.1,6.295365063,0.377548532,0.458837699,0.822836773,0.410600822,0.768330202
ENSG00000213467.4,9.864505289,-0.376542391,0.457679617,-0.822720472,0.410666971,0.768398179
ENSG00000228335.1,640.4731416,0.122278311,0.148632073,0.822691286,0.410683572,0.768398179
ENSG00000165219.17,15661.54323,-0.086275855,0.104876582,-0.822641754,0.410711747,0.768407464
ENSG00000223861.1,14.15489789,0.304363841,0.370013295,0.822575417,0.410749483,0.768434636
ENSG00000228150.1,13.06334384,0.252493785,0.30697198,0.822530398,0.410775093,0.768439121
ENSG00000130826.11,4821.298009,0.138537488,0.168462827,0.822362363,0.410870693,0.768454382
ENSG00000196150.9,2268.537562,-0.168442342,0.204829765,-0.822352852,0.410876105,0.768454382
ENSG00000202107.1,8.388401414,0.311518342,0.378810278,0.822359796,0.410872154,0.768454382
ENSG00000234693.1,3.376805482,0.433611637,0.527275246,0.82236297,0.410870348,0.768454382
ENSG00000066379.10,1952.192192,0.127656151,0.155286646,0.822067795,0.411038313,0.768502641
ENSG00000082397.11,15160.98605,0.205444404,0.249890672,0.822137146,0.410998846,0.768502641
ENSG00000165949.8,5786.613624,-0.313153191,0.380849469,-0.82224925,0.410935054,0.768502641
ENSG00000169570.5,1011.603384,-0.133484014,0.162373092,-0.822082107,0.411030168,0.768502641
ENSG00000179314.9,1013.142548,-0.275991976,0.335721507,-0.822086073,0.411027911,0.768502641
ENSG00000230520.1,5.307324759,-0.404979609,0.492638329,-0.822062729,0.411041196,0.768502641
ENSG00000129465.11,674.4418165,0.213679357,0.25995126,0.821997772,0.411078165,0.768528355
ENSG00000138463.8,3454.056368,-0.145887594,0.177561007,-0.821619544,0.411293462,0.768713797
ENSG00000144381.12,23413.4107,-0.154180131,0.187652541,-0.821625596,0.411290017,0.768713797
ENSG00000224164.1,10.13675154,0.437076541,0.531901304,0.82172489,0.41123349,0.768713797
ENSG00000229425.1,2.197358332,0.434843772,0.529205737,0.821691342,0.411252588,0.768713797
ENSG00000269153.1,60.90695529,-0.177071122,0.215474276,-0.821773835,0.411205628,0.768713797
ENSG00000251606.1,11.5354745,0.297028785,0.361548596,0.821545952,0.411335361,0.768748704
ENSG00000058085.10,355.0623175,-0.289843952,0.352922356,-0.821268325,0.411493446,0.768911684
ENSG00000174015.5,5.547297773,-0.413180903,0.503066501,-0.82132462,0.411461388,0.768911684
ENSG00000175334.3,1846.988663,-0.188778975,0.229884527,-0.821190435,0.411537804,0.768911684
ENSG00000199546.1,1.702181732,-0.433182613,0.527506687,-0.821188857,0.411538703,0.768911684
ENSG00000226032.1,1.707892975,-0.392200862,0.477583209,-0.821219957,0.411520991,0.768911684
ENSG00000229382.1,2.098395922,0.437103635,0.532315659,0.821136157,0.411568717,0.768924363
ENSG00000235865.2,11.76227436,-0.331759344,0.404054717,-0.821075291,0.411603383,0.768945734
ENSG00000119661.10,4811.069951,-0.103684168,0.126294689,-0.820970138,0.411663278,0.768955658
ENSG00000168763.11,3249.364356,-0.165945034,0.202138605,-0.820946766,0.411676591,0.768955658
ENSG00000241333.2,1.715426847,0.436457506,0.531653445,0.820943624,0.411678381,0.768955658
ENSG00000232116.2,2.438798367,0.426865164,0.520010967,0.820877233,0.4117162,0.76898291
ENSG00000180998.7,267.9354178,-0.251634926,0.306561414,-0.820830395,0.411742883,0.768989359
ENSG00000252274.1,5.190680297,0.415438704,0.506182206,0.82072957,0.411800324,0.769021249
ENSG00000267742.1,346.1450887,0.190863866,0.232556936,0.820718872,0.411806418,0.769021249
ENSG00000186834.2,4654.310427,-0.248405243,0.302709287,-0.820606613,0.41187038,0.769097307
ENSG00000081985.6,704.2223558,-0.353167531,0.430523962,-0.820320265,0.412033557,0.769215809
ENSG00000105991.7,10.16349572,0.41543485,0.506636068,0.819986725,0.412223675,0.769215809
ENSG00000120992.13,6205.487512,0.17141996,0.208984928,0.820250351,0.412073404,0.769215809
ENSG00000163528.8,1779.844597,-0.119543635,0.145797975,-0.81992658,0.412257963,0.769215809
ENSG00000166451.9,631.3854664,0.197559214,0.240983991,0.819802232,0.412328859,0.769215809
ENSG00000167107.8,3113.168151,0.222500505,0.271336456,0.820016995,0.412206419,0.769215809
ENSG00000197562.5,1594.503475,0.145511466,0.177495725,0.819802648,0.412328621,0.769215809
ENSG00000204518.2,39.3361528,-0.394420479,0.480888,-0.820191977,0.412106675,0.769215809
ENSG00000207105.1,1.848012038,0.436084313,0.531811101,0.819998515,0.412216954,0.769215809
ENSG00000213062.3,535.8688812,0.290313983,0.354075828,0.819920366,0.412261506,0.769215809
ENSG00000231765.1,1.794554395,0.436522327,0.532050888,0.82045221,0.411958362,0.769215809
ENSG00000236086.3,16.51358194,0.288524065,0.35185699,0.820003789,0.412213947,0.769215809
ENSG00000240668.1,11.08882641,0.354579402,0.432399786,0.820026775,0.412200844,0.769215809
ENSG00000249264.1,1245.967719,-0.187998899,0.229306699,-0.81985786,0.412297142,0.769215809
ENSG00000259895.1,3.3993979,0.436219791,0.53202662,0.819920986,0.412261152,0.769215809
ENSG00000266501.1,213.2515716,-0.1777626,0.216791616,-0.819969902,0.412233266,0.769215809
ENSG00000270333.1,18.34661119,0.318370787,0.388341877,0.819820901,0.412318214,0.769215809
ENSG00000203647.1,8.668048475,0.383559193,0.467947852,0.819662259,0.412408671,0.769277998
ENSG00000242551.2,3.079480134,-0.436317241,0.532304164,-0.819676549,0.412400522,0.769277998
ENSG00000135541.16,6282.230424,0.159153841,0.194281237,0.819193059,0.412676274,0.769448431
ENSG00000150667.6,191.8624129,-0.155462913,0.189755683,-0.819279352,0.412627051,0.769448431
ENSG00000158092.2,5757.106658,0.124254444,0.151668541,0.81924995,0.412643822,0.769448431
ENSG00000160883.6,2123.769045,0.390961531,0.477261926,0.819176034,0.412685986,0.769448431
ENSG00000234775.1,1.842905275,-0.428523711,0.523097928,-0.81920361,0.412670256,0.769448431
ENSG00000254389.2,44.49829646,-0.24003874,0.292959975,-0.819356772,0.41258289,0.769448431
ENSG00000266296.1,80.50910008,-0.146975355,0.179358961,-0.819448072,0.412530817,0.769448431
ENSG00000273183.1,16.69779532,0.319596179,0.390091016,0.819286182,0.412623154,0.769448431
ENSG00000215186.6,2.836722724,0.429762049,0.524671351,0.81910714,0.412725289,0.769478371
ENSG00000196648.6,11.93261383,0.394444043,0.481621769,0.818991308,0.412791373,0.769558236
ENSG00000132970.8,11844.69824,0.144537241,0.176526644,0.818784284,0.412909499,0.769694384
ENSG00000175414.6,625.5690967,-0.293355893,0.358283348,-0.818781822,0.412910904,0.769694384
ENSG00000198538.6,3404.028515,-0.144851006,0.176921681,-0.818729541,0.412940738,0.769706655
ENSG00000228512.2,15.85072012,0.320399092,0.391356654,0.818688243,0.412964306,0.769707246
ENSG00000213994.3,5.997800938,-0.358782389,0.438317002,-0.818545454,0.413045799,0.769788788
ENSG00000239911.1,112.9041796,-0.207355887,0.253327138,-0.818530098,0.413054563,0.769788788
ENSG00000182814.6,87.53452707,-0.176048735,0.215128696,-0.818341478,0.413162228,0.769946093
ENSG00000177084.12,2786.885536,0.205916686,0.251645272,0.818281563,0.413196431,0.769956169
ENSG00000268541.1,8.078394408,0.360120327,0.44011011,0.818250522,0.413214152,0.769956169
ENSG00000144747.10,15788.22012,0.117900915,0.144101564,0.818179287,0.413254821,0.769988607
ENSG00000089006.12,11266.54933,0.097977883,0.119780791,0.817976586,0.413370557,0.770120312
ENSG00000106785.10,1261.504973,-0.274447813,0.335521439,-0.817973999,0.413372034,0.770120312
ENSG00000148843.9,6190.636653,0.174502289,0.213415977,0.817662723,0.413549802,0.77032144
ENSG00000237757.1,22.35185018,0.280430818,0.342940475,0.817724469,0.413514535,0.77032144
ENSG00000263754.1,3.375001736,-0.401165127,0.490608656,-0.817688645,0.413534996,0.77032144
ENSG00000213538.4,2.81761515,0.433652836,0.530395317,0.817603064,0.413583877,0.770341567
ENSG00000012174.7,2245.855037,-0.207128404,0.25336549,-0.817508349,0.41363798,0.770342418
ENSG00000102539.4,18.11188166,0.303829977,0.371740626,0.817317118,0.413747227,0.770342418
ENSG00000143375.10,517.3446632,0.278720927,0.340919494,0.81755644,0.413610509,0.770342418
ENSG00000171130.13,18128.09682,-0.357720086,0.437666587,-0.817334693,0.413737186,0.770342418
ENSG00000229962.1,3.128291809,-0.435085957,0.532261402,-0.817429098,0.413683253,0.770342418
ENSG00000243845.2,5.846196951,0.345870598,0.423173016,0.817326685,0.413741761,0.770342418
ENSG00000267232.1,1.440629637,-0.425547167,0.520575562,-0.817455137,0.413668378,0.770342418
ENSG00000272859.1,8.817002025,-0.294285824,0.360114078,-0.817201666,0.413813191,0.770421904
ENSG00000108788.7,4713.502143,0.162831759,0.199279438,0.817102663,0.413869762,0.770483893
ENSG00000073614.7,18027.47409,-0.110367464,0.135093627,-0.816970174,0.413945473,0.770488659
ENSG00000105374.5,665.4211711,0.326314523,0.399423984,0.816962768,0.413949706,0.770488659
ENSG00000112697.11,37590.79224,-0.123760046,0.151492907,-0.816936242,0.413964865,0.770488659
ENSG00000253877.1,1.734508028,-0.41973232,0.513788957,-0.81693527,0.413965421,0.770488659
ENSG00000271426.1,3.363587579,0.408372127,0.499911258,0.816889239,0.413991728,0.770494303
ENSG00000175697.6,220.8991316,0.289257985,0.354131615,0.816809268,0.414037435,0.770527828
ENSG00000255062.1,12.44706765,-0.293710331,0.35959704,-0.816776275,0.414056293,0.770527828
ENSG00000168484.8,174.563234,0.353473452,0.432793172,0.816726037,0.414085008,0.770537949
ENSG00000143164.11,10082.48773,0.095463323,0.116909262,0.816559115,0.414180428,0.770577608
ENSG00000213420.3,78.88650982,0.328037955,0.401707674,0.816608635,0.414152119,0.770577608
ENSG00000234707.2,2.991324958,0.418223847,0.512199134,0.816525875,0.414199431,0.770577608
ENSG00000272267.1,14.10283282,0.30651007,0.375348066,0.816602237,0.414155776,0.770577608
ENSG00000061918.8,5141.202357,-0.196130606,0.240253485,-0.816348642,0.414300761,0.770636197
ENSG00000198046.7,1143.521883,-0.170291679,0.208596133,-0.81637026,0.414288401,0.770636197
ENSG00000266698.1,10.92850466,-0.416837532,0.510587468,-0.816388097,0.414278202,0.770636197
ENSG00000171453.13,1984.578888,0.171469492,0.210078666,0.816215638,0.414376814,0.770734355
ENSG00000158985.9,9813.413055,0.141316107,0.173154425,0.816127612,0.414427153,0.770776584
ENSG00000172046.14,9749.532329,0.136467806,0.167220591,0.816094508,0.414446085,0.770776584
ENSG00000166986.8,11347.24541,0.125856628,0.154231922,0.816021914,0.414487603,0.770810493
ENSG00000133265.6,1831.928264,-0.129428037,0.158635299,-0.815884219,0.414566359,0.770827047
ENSG00000199674.1,2.798019377,0.431409248,0.528750212,0.815903687,0.414555223,0.770827047
ENSG00000211817.2,4.325419095,0.421485182,0.516564963,0.815938385,0.414535377,0.770827047
ENSG00000130881.9,4707.974829,0.131861978,0.16162779,0.815837287,0.414593204,0.770833666
ENSG00000243420.2,2.528520402,0.422887482,0.518383452,0.815781214,0.414625279,0.770850008
ENSG00000018510.8,9111.929829,-0.147566996,0.180952065,-0.815503246,0.414784307,0.770927672
ENSG00000124588.15,4516.965233,0.237479146,0.291259092,0.81535359,0.414869942,0.770927672
ENSG00000144554.6,656.5231584,0.178603405,0.218997287,0.815550762,0.41475712,0.770927672
ENSG00000152580.8,439.2572255,-0.390810563,0.479341922,-0.815306456,0.414896914,0.770927672
ENSG00000164086.8,1319.583135,-0.149150027,0.182938134,-0.815303095,0.414898837,0.770927672
ENSG00000187741.10,218.1197394,0.207007195,0.253876097,0.815386709,0.41485099,0.770927672
ENSG00000198040.6,5423.322392,-0.134723875,0.165173817,-0.815649099,0.414700859,0.770927672
ENSG00000213071.6,43.46413899,0.310875764,0.381204058,0.815510112,0.414780379,0.770927672
ENSG00000227450.2,23.02130582,0.29052619,0.356250201,0.815511652,0.414779497,0.770927672
ENSG00000256826.1,4.8770077,-0.416392585,0.51073818,-0.815276009,0.414914338,0.770927672
ENSG00000272338.1,98.95328026,-0.172578316,0.211684877,-0.815260486,0.414923222,0.770927672
ENSG00000109881.12,411.2596207,-0.168993238,0.207310593,-0.815169333,0.414975389,0.770981327
ENSG00000187990.4,4477.622136,-0.193197512,0.237022967,-0.815100386,0.41501485,0.77101137
ENSG00000103257.4,29507.09117,0.252026218,0.309225954,0.81502285,0.41505923,0.771050548
ENSG00000125551.14,59.28738149,0.380930192,0.467436778,0.814934147,0.415110006,0.771101601
ENSG00000226239.1,1.352011422,-0.428546783,0.525958531,-0.814791962,0.415191403,0.771130744
ENSG00000253669.3,92.09896994,0.212058757,0.260253474,0.814816237,0.415177505,0.771130744
ENSG00000262468.1,42.94147457,0.284271518,0.348891589,0.81478467,0.415195577,0.771130744
ENSG00000158458.15,541.5034051,-0.193709411,0.237834274,-0.814472227,0.415374476,0.771333184
ENSG00000254343.2,232.0921779,-0.273382574,0.335641934,-0.81450661,0.415354787,0.771333184
ENSG00000272456.1,2.141687997,0.432961248,0.531576984,0.814484564,0.415367412,0.771333184
ENSG00000145014.13,808.16768,0.232452275,0.28543253,0.814386066,0.415423819,0.771338274
ENSG00000248487.4,1220.171533,-0.21902321,0.268942113,-0.81438793,0.415422751,0.771338274
ENSG00000182307.8,7914.365725,0.126841566,0.1557742,0.814265559,0.415492835,0.771423153
ENSG00000107317.7,155046.6869,-0.359630588,0.441742934,-0.814117353,0.415577726,0.771494556
ENSG00000261429.2,7.820597261,0.418377723,0.513903655,0.814117042,0.415577904,0.771494556
ENSG00000023287.8,16505.01591,-0.099306077,0.122015182,-0.813882954,0.415712007,0.771589072
ENSG00000153037.8,1004.066288,0.142774694,0.175420096,0.813901584,0.415701333,0.771589072
ENSG00000221883.2,329.1406719,0.211549223,0.259931452,0.813865427,0.415722048,0.771589072
ENSG00000229122.1,3.933332832,0.382940209,0.470458918,0.813971624,0.415661207,0.771589072
ENSG00000156170.8,1538.827639,-0.125230234,0.15390284,-0.813696709,0.41581872,0.771725229
ENSG00000134115.8,273.0700311,0.309900861,0.380975687,0.813439995,0.415965836,0.771911713
ENSG00000198049.5,1.83022478,0.421122108,0.517704039,0.813441805,0.415964799,0.771911713
ENSG00000251721.1,5.040411744,0.401826651,0.494050403,0.813331288,0.416028143,0.771984061
ENSG00000112304.6,2744.079472,-0.160463646,0.197319216,-0.813218545,0.416092768,0.772017431
ENSG00000204256.8,20622.54694,0.103433571,0.127187108,0.813239425,0.4160808,0.772017431
ENSG00000136868.9,8735.560937,0.195427334,0.240332473,0.813154091,0.416129717,0.772018579
ENSG00000272293.1,99.36729415,-0.289431548,0.355944776,-0.813136103,0.416140029,0.772018579
ENSG00000172164.9,10109.5038,-0.298845563,0.367635528,-0.812885427,0.416283751,0.772177407
ENSG00000177565.11,37804.69797,0.11574254,0.142395565,0.812824049,0.416318945,0.772177407
ENSG00000220793.4,51.50908513,-0.193489627,0.238041691,-0.81283924,0.416310234,0.772177407
ENSG00000234141.1,6.158866227,0.362191357,0.445551549,0.812905617,0.416272174,0.772177407
ENSG00000164430.11,1226.606521,0.189475447,0.233149937,0.81267638,0.416403627,0.772291202
ENSG00000127989.9,1208.508832,-0.175455258,0.215940451,-0.812516862,0.416495115,0.772417607
ENSG00000255760.1,8.188587873,0.392830062,0.483526563,0.812427054,0.416546628,0.772469865
ENSG00000205413.3,4712.501963,-0.200957565,0.247371971,-0.812369987,0.416579362,0.772487296
ENSG00000072778.15,35729.19191,0.180397976,0.222076183,0.812324732,0.416605323,0.772492164
ENSG00000167114.8,3153.093402,-0.145810644,0.179548122,-0.812097854,0.416735485,0.772646961
ENSG00000236098.1,6.124053914,0.366978507,0.451879575,0.81211572,0.416725234,0.772646961
ENSG00000169019.9,2206.704985,0.178764441,0.220150632,0.812009667,0.416786084,0.772684714
ENSG00000261502.3,3.837392108,0.408942079,0.50363503,0.811981007,0.41680253,0.772684714
ENSG00000263823.1,51.23621727,0.20038116,0.246795309,0.811932613,0.4168303,0.772692925
ENSG00000114439.14,24414.79217,-0.084844974,0.104510671,-0.811830731,0.416888766,0.772714765
ENSG00000253054.1,5.964408307,0.394729424,0.486200452,0.811865605,0.416868752,0.772714765
ENSG00000229515.1,135.4271643,-0.258481922,0.318512137,-0.811529269,0.417061791,0.772948916
ENSG00000268583.1,6.113016269,-0.42372979,0.522129767,-0.811541147,0.417054973,0.772948916
ENSG00000198612.6,9349.568524,-0.093112641,0.11475709,-0.811388999,0.417142315,0.773011598
ENSG00000227064.1,2.947935521,-0.429684552,0.529541979,-0.811426796,0.417120616,0.773011598
ENSG00000241243.2,2.110126829,0.431565564,0.531921624,0.811332994,0.417174467,0.773027908
ENSG00000101695.4,727.9431993,-0.170910326,0.210756347,-0.810937979,0.417401289,0.77314527
ENSG00000136238.13,15833.25444,-0.18506674,0.228149183,-0.811165473,0.417270651,0.77314527
ENSG00000148400.9,10940.37328,0.192412711,0.237228109,0.81108732,0.417315527,0.77314527
ENSG00000149927.13,13.9730322,-0.407260728,0.502153828,-0.811027828,0.41734969,0.77314527
ENSG00000162391.7,95.399014,-0.39334459,0.485044095,-0.810946043,0.417396657,0.77314527
ENSG00000188996.4,56.12871951,0.291303214,0.359189557,0.811001346,0.417364898,0.77314527
ENSG00000259775.1,53.82717434,0.292907867,0.361164326,0.811009964,0.417359949,0.77314527
ENSG00000271347.1,343.547483,0.143357353,0.176791893,0.810881939,0.417433473,0.773161624
ENSG00000106665.11,5450.454829,0.155932548,0.192346476,0.810685755,0.417546156,0.773197289
ENSG00000233894.1,2.671626088,-0.424890222,0.524087104,-0.810724437,0.417523937,0.773197289
ENSG00000259051.1,974.1308604,-0.182383796,0.224946622,-0.810786998,0.417488003,0.773197289
ENSG00000259524.1,2.805780909,0.430902817,0.531492752,0.810740722,0.417514583,0.773197289
ENSG00000185155.7,2.418308097,-0.431295552,0.532200639,-0.81040029,0.417710151,0.773327937
ENSG00000187848.8,4.093084231,0.409211843,0.504930164,0.810432555,0.417691614,0.773327937
ENSG00000201184.1,4.218149989,0.428227041,0.528369807,0.810468417,0.41767101,0.773327937
ENSG00000206114.5,6.560177921,-0.386741347,0.477192611,-0.810451248,0.417680874,0.773327937
ENSG00000272911.1,18.01338604,0.323166983,0.398819169,0.810309554,0.417762286,0.773381205
ENSG00000141873.6,1392.038934,-0.144307771,0.17812319,-0.810157123,0.417849877,0.773449676
ENSG00000169991.6,1713.071527,0.200626817,0.24765122,0.810118429,0.417872114,0.773449676
ENSG00000231739.2,1.742736119,-0.431193963,0.532244042,-0.810143334,0.417857801,0.773449676
ENSG00000248790.1,5.632347841,0.414717023,0.511944147,0.810082556,0.417892729,0.773449676
ENSG00000139726.6,5423.18822,-0.123866219,0.15293923,-0.809904817,0.417994883,0.773471769
ENSG00000170549.3,1408.234228,0.220929313,0.272791762,0.809882642,0.418007629,0.773471769
ENSG00000198648.6,26538.17625,0.160221935,0.197823011,0.809925672,0.417982896,0.773471769
ENSG00000204176.9,2313.274752,-0.278028996,0.343305635,-0.809858527,0.41802149,0.773471769
ENSG00000241219.1,16.3165411,0.431132097,0.532289159,0.80995844,0.417964062,0.773471769
ENSG00000166800.5,19.48738317,-0.386634967,0.477468952,-0.80975939,0.418078477,0.773533976
ENSG00000234558.1,679.8675496,-0.107182149,0.132374613,-0.809688107,0.418119455,0.773566559
ENSG00000060138.8,22505.63315,0.171611115,0.211975004,0.809581847,0.418180545,0.773586287
ENSG00000157111.8,11.80709487,-0.39938589,0.49330915,-0.809605681,0.418166842,0.773586287
ENSG00000229659.1,25.54291373,0.240173479,0.296676159,0.80954762,0.418200223,0.773586287
ENSG00000142405.17,185.4392225,0.281174229,0.34738185,0.809409672,0.418279541,0.773641375
ENSG00000239556.2,67.89021399,-0.201040553,0.248366361,-0.809451619,0.418255421,0.773641375
ENSG00000263711.1,4.813202715,-0.428171402,0.529015583,-0.809373894,0.418300114,0.773641375
ENSG00000069424.10,7042.883099,0.274587601,0.339349983,0.809157549,0.418424529,0.773785105
ENSG00000232077.1,11.33757934,-0.352212724,0.435283289,-0.809157468,0.418424576,0.773785105
ENSG00000101203.12,2464.902988,0.366029201,0.452456635,0.80898184,0.418525592,0.773928679
ENSG00000214593.3,2.890130118,-0.419050392,0.518074346,-0.808861499,0.418594817,0.774013451
ENSG00000099385.7,4068.375246,-0.105935619,0.130988589,-0.808739291,0.418665123,0.774080577
ENSG00000137038.7,6514.192494,-0.156847052,0.19394551,-0.808717107,0.418677886,0.774080577
ENSG00000105993.10,9284.185604,0.148745066,0.183962011,0.808564031,0.418765961,0.774088094
ENSG00000239964.2,4.209776492,-0.400084643,0.494752079,-0.808656819,0.418712572,0.774088094
ENSG00000241127.3,1340.258186,-0.134075874,0.16582312,-0.808547531,0.418775456,0.774088094
ENSG00000266352.1,9.328824995,0.38544869,0.476717447,0.808547479,0.418775485,0.774088094
ENSG00000113721.9,44035.18929,-0.180044549,0.222734629,-0.808336585,0.418896847,0.774183147
ENSG00000145743.11,5644.856458,-0.067377933,0.083354416,-0.808330703,0.418900232,0.774183147
ENSG00000173662.15,10.05908969,-0.336907071,0.416859718,-0.808202511,0.418974012,0.774183147
ENSG00000235326.1,45.00619122,0.26820212,0.331861988,0.80817367,0.418990613,0.774183147
ENSG00000242612.2,696.880757,0.146143889,0.180830989,0.808179446,0.418987288,0.774183147
ENSG00000258011.2,12.25038595,-0.269571475,0.333524429,-0.808251067,0.418946066,0.774183147
ENSG00000261586.2,3.01417883,-0.429142236,0.530950187,-0.808253291,0.418944785,0.774183147
