GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000160310.12,13694.08327,0.073923685,0.108543172,0.681053298,0.495837766,0.722177293
ENSG00000233906.1,3.082664348,0.332036294,0.487586546,0.680979196,0.495884654,0.722213315
ENSG00000132467.2,2504.506896,-0.147296771,0.216327948,-0.680895706,0.495937485,0.722257987
ENSG00000237300.2,2.298204227,-0.338793752,0.497604813,-0.680849025,0.495967026,0.722268738
ENSG00000134376.10,51012.68552,-0.067178915,0.098698538,-0.680647518,0.496094552,0.722422177
ENSG00000154016.9,112.9995168,0.182140495,0.267678738,0.680444387,0.496223124,0.722460737
ENSG00000164077.9,1469.071115,-0.130816407,0.19222103,-0.680552002,0.496155007,0.722460737
ENSG00000185245.6,6.946673324,-0.338359795,0.497273043,-0.680430599,0.496231851,0.722460737
ENSG00000224151.1,4.423718786,-0.335552179,0.493091477,-0.680506954,0.49618352,0.722460737
ENSG00000272482.1,64.35908938,-0.217201983,0.319209666,-0.680436735,0.496227967,0.722460737
ENSG00000118939.13,263.3498203,0.114765078,0.168676055,0.680387488,0.496259141,0.722468199
ENSG00000144867.7,4435.751397,-0.156055599,0.229447428,-0.680136622,0.496417958,0.722602588
ENSG00000198826.6,316.0572589,0.196409275,0.288769045,0.680160419,0.496402891,0.722602588
ENSG00000238275.2,6.459082712,-0.279968331,0.411623363,-0.680156561,0.496405334,0.722602588
ENSG00000215380.2,3.352486136,-0.338842667,0.498266429,-0.680043139,0.496477147,0.722656474
ENSG00000164736.5,125.4562689,-0.257593051,0.378879909,-0.67988047,0.496580148,0.722774124
ENSG00000235370.5,57.35164435,0.232370678,0.341840059,0.679764328,0.496653697,0.722819866
ENSG00000249064.1,3.461881545,0.334850798,0.492600917,0.679760809,0.496655925,0.722819866
ENSG00000131100.8,25236.29444,0.058961769,0.086776539,0.679466704,0.496842198,0.722948699
ENSG00000164756.8,58.39743411,-0.338554449,0.498280177,-0.679445952,0.496855342,0.722948699
ENSG00000203942.3,2.403959538,0.338465976,0.498059518,0.679569336,0.496777191,0.722948699
ENSG00000228057.1,621.4797913,0.146297759,0.215291534,0.679533262,0.49680004,0.722948699
ENSG00000242764.2,1.435975721,-0.325809094,0.479516807,-0.679452918,0.49685093,0.722948699
ENSG00000110931.14,2173.561949,-0.113791956,0.167497703,-0.679364278,0.496907078,0.722983292
ENSG00000255388.1,1.498943414,-0.33633256,0.495088404,-0.67933839,0.496923477,0.722983292
ENSG00000132671.4,1.402150999,-0.33337058,0.490781037,-0.679265405,0.496969712,0.72300302
ENSG00000166086.8,27290.03916,0.107350214,0.158047774,0.679226361,0.496994447,0.72300302
ENSG00000258056.1,1281.53813,0.187477642,0.276022297,0.679211946,0.497003579,0.72300302
ENSG00000170509.7,26.2408018,0.197437383,0.29075087,0.679060334,0.497099634,0.723094595
ENSG00000236582.1,61.27318556,-0.177168373,0.260909085,-0.679042559,0.497110896,0.723094595
ENSG00000162302.8,2290.903438,0.079071223,0.116465661,0.678923057,0.497186615,0.723172464
ENSG00000241273.2,2.143940512,-0.328829051,0.484384378,-0.678859736,0.49722674,0.723198555
ENSG00000241959.2,2.666493092,0.335710475,0.494578009,0.678781646,0.497276225,0.723238257
ENSG00000122674.8,3756.053337,-0.106353863,0.156703492,-0.67869491,0.497331192,0.723285929
ENSG00000223145.1,3.066695861,-0.337997009,0.498056326,-0.678632097,0.497371,0.723311552
ENSG00000120329.4,2.837812867,-0.328903986,0.484754304,-0.678496268,0.497457089,0.723404474
ENSG00000222012.1,3.218829564,-0.335521885,0.494575967,-0.678403131,0.497516124,0.723458047
ENSG00000173769.4,4.037612374,0.334979915,0.493822902,0.678340178,0.497556029,0.723483799
ENSG00000135452.5,10346.2294,0.084577871,0.124709597,0.678198577,0.497645795,0.723582047
ENSG00000249541.1,76.59585831,-0.198157054,0.292205178,-0.678143541,0.497680686,0.723600502
ENSG00000148606.8,9973.456227,-0.100001027,0.147517841,-0.677891071,0.497840762,0.72370412
ENSG00000183148.5,11.66953981,0.264274554,0.389828495,0.677925183,0.497819132,0.72370412
ENSG00000231530.1,4.219046759,-0.290679129,0.428778016,-0.677924515,0.497819555,0.72370412
ENSG00000261368.1,2.224436731,0.33777339,0.498242143,0.677930188,0.497815959,0.72370412
ENSG00000179930.5,23.04574374,-0.235699304,0.34775026,-0.677783258,0.497909128,0.723771224
ENSG00000236940.1,2.00504868,0.335632674,0.495241098,0.677715714,0.497951961,0.72380121
ENSG00000112195.8,4.798090446,-0.310233366,0.457972148,-0.677406622,0.498147998,0.72392475
ENSG00000119720.13,3832.840178,-0.106547047,0.157267909,-0.677487529,0.49809668,0.72392475
ENSG00000139737.17,18021.51111,-0.106395349,0.157039555,-0.677506688,0.498084528,0.72392475
ENSG00000213790.2,1361.711141,-0.053326005,0.07871317,-0.677472461,0.498106237,0.72392475
ENSG00000272311.1,1.493100145,0.33617058,0.496240017,0.677435452,0.498129711,0.72392475
ENSG00000269696.1,603.7093639,0.186379975,0.275254211,0.677119433,0.49833018,0.724157218
ENSG00000223324.1,51.32398374,0.238017703,0.351640704,0.676877563,0.498483641,0.72434793
ENSG00000166197.12,19262.71952,-0.081310347,0.120144549,-0.676770998,0.498551262,0.724413896
ENSG00000090661.7,13590.24107,0.093015007,0.137460599,0.67666668,0.498617462,0.724449602
ENSG00000172315.5,4227.831126,-0.108111912,0.159783312,-0.676615788,0.498649759,0.724449602
ENSG00000198355.4,2662.110145,0.083413757,0.123279578,0.676622671,0.498645391,0.724449602
ENSG00000207789.1,2.768225465,-0.315930565,0.466943855,-0.67659219,0.498664736,0.724449602
ENSG00000182057.4,13.00240297,0.25993575,0.384243614,0.676486846,0.498731595,0.724466448
ENSG00000214078.7,2133.122436,0.133954575,0.198020311,0.676468864,0.498743008,0.724466448
ENSG00000250770.2,11.83688193,0.303904909,0.449248187,0.676474426,0.498739478,0.724466448
ENSG00000213516.5,9810.147016,-0.063017735,0.093177252,-0.67632103,0.498836843,0.724505892
ENSG00000228140.1,7.167235128,0.301560435,0.445876863,0.676331203,0.498830386,0.724505892
ENSG00000237399.3,126.5029448,-0.161478997,0.238742898,-0.676371941,0.498804527,0.724505892
ENSG00000224389.4,3027.809,-0.317981279,0.470322216,-0.676092407,0.498981977,0.724684393
ENSG00000236508.1,79.45212668,0.143475985,0.212239422,0.676010063,0.499034256,0.724723506
ENSG00000259666.1,7.388648333,0.30087543,0.445095199,0.675979949,0.499053375,0.724723506
ENSG00000240270.1,1.944474439,-0.336526782,0.497993169,-0.67576586,0.499189313,0.72488862
ENSG00000266730.1,8.915684028,-0.307048019,0.454476284,-0.675608453,0.499289273,0.725001477
ENSG00000250522.1,2.225640231,-0.336409142,0.497996976,-0.675524467,0.499342612,0.725046629
ENSG00000143258.11,1906.172753,0.094853543,0.140428871,0.67545614,0.499386008,0.725077342
ENSG00000017373.11,2695.865374,-0.095064761,0.140794806,-0.675200766,0.49954822,0.725248254
ENSG00000154764.5,1.761388913,-0.335690411,0.49715038,-0.675229115,0.499530212,0.725248254
ENSG00000260782.1,9.629413917,-0.288445686,0.427242935,-0.675132722,0.499591446,0.725278706
ENSG00000119682.12,12644.07886,-0.127060466,0.188229281,-0.675030289,0.499656522,0.725340874
ENSG00000170122.4,37.47698495,-0.227248538,0.336747303,-0.674834027,0.499781219,0.725457277
ENSG00000258818.2,4.238605417,0.321972844,0.477105299,0.674846506,0.49977329,0.725457277
ENSG00000226472.3,10.66525514,0.300497265,0.445363463,0.674723659,0.49985135,0.725526767
ENSG00000228251.1,68.2500045,0.186261432,0.276130927,0.674540278,0.499967888,0.72563449
ENSG00000250280.2,31.47859479,-0.262483436,0.389131372,-0.674536815,0.499970088,0.72563449
ENSG00000197102.6,143054.9474,-0.088447306,0.131157614,-0.674358914,0.500083157,0.725766277
ENSG00000146918.15,1685.428106,0.062305336,0.092421531,0.674143079,0.500220354,0.725868435
ENSG00000164308.12,1139.03558,-0.333675061,0.494958556,-0.674147476,0.500217559,0.725868435
ENSG00000180398.7,37408.31675,-0.064006026,0.094942356,-0.67415671,0.500211688,0.725868435
ENSG00000138435.10,7.089312414,-0.315265279,0.467738015,-0.674021075,0.500297915,0.725948667
ENSG00000234776.1,37.96295176,0.220578929,0.327281586,0.673972931,0.500328524,0.725960764
ENSG00000213683.3,157.6059217,0.161097811,0.239065777,0.67386396,0.500397807,0.726028973
ENSG00000262902.1,8063.162506,-0.335751979,0.49829483,-0.67380185,0.500437298,0.726053954
ENSG00000162191.9,7130.786996,0.064859481,0.096273628,0.673699357,0.500502471,0.726083887
ENSG00000202188.1,4.108335462,0.329618922,0.489267098,0.673699341,0.500502481,0.726083887
ENSG00000263606.1,370.3859436,0.162468928,0.241206545,0.67356766,0.50058622,0.726173049
ENSG00000250979.1,1.642007751,-0.333787883,0.49573669,-0.673316883,0.500745714,0.726372093
ENSG00000122687.13,3113.501475,-0.13396593,0.199005588,-0.673176728,0.500834865,0.726404434
ENSG00000224051.2,2205.158839,-0.088967043,0.132157993,-0.673186999,0.500828331,0.726404434
ENSG00000256604.1,90.10309814,0.181067862,0.268971455,0.673186163,0.500828863,0.726404434
ENSG00000247416.2,120.0505496,0.180899922,0.268788229,0.673020252,0.500934407,0.726516482
ENSG00000236860.1,6.384515246,-0.29891501,0.444174121,-0.67296809,0.500967592,0.726532285
ENSG00000005249.8,9274.470495,-0.102834779,0.152919498,-0.672476565,0.501280354,0.726560873
ENSG00000100116.12,1419.738203,0.084625348,0.125783626,0.672785087,0.501084027,0.726560873
ENSG00000136111.8,1660.318969,-0.129019108,0.19182524,-0.672586714,0.501210257,0.726560873
ENSG00000149452.11,2672.969755,-0.323180256,0.48062289,-0.67241961,0.501316602,0.726560873
ENSG00000152932.6,8069.057862,-0.127805139,0.190105246,-0.672286227,0.501401496,0.726560873
ENSG00000168256.13,3943.50623,-0.11424069,0.169944703,-0.672222716,0.501441922,0.726560873
ENSG00000172425.6,29.91231319,-0.200713234,0.298485812,-0.672438104,0.501304832,0.726560873
ENSG00000173389.11,2.448738623,0.333872741,0.496548803,0.672386558,0.501337638,0.726560873
ENSG00000173894.6,319.0423929,0.101347773,0.150638613,0.672787482,0.501082503,0.726560873
ENSG00000181315.6,1152.524648,0.097089638,0.144430545,0.672223714,0.501441286,0.726560873
ENSG00000188811.8,4858.844716,0.088936133,0.132184841,0.672816432,0.501064083,0.726560873
ENSG00000196233.7,16868.14022,0.096754559,0.143907168,0.672340097,0.501367209,0.726560873
ENSG00000213462.4,940.6781032,0.164124923,0.243994108,0.672659372,0.501164021,0.726560873
ENSG00000231884.1,303.6102908,-0.11399324,0.169532169,-0.672398876,0.501329798,0.726560873
ENSG00000234127.4,6690.929926,-0.077249156,0.11484505,-0.672638098,0.501177558,0.726560873
ENSG00000243495.1,210.7404728,-0.077552048,0.115348798,-0.672326453,0.501375893,0.726560873
ENSG00000251354.3,1.509289356,0.324925305,0.483153478,0.672509503,0.501259392,0.726560873
ENSG00000259088.1,22.76467191,0.208888903,0.310622835,0.672484052,0.501275589,0.726560873
ENSG00000267526.1,8.273229622,0.24912734,0.370508127,0.672393726,0.501333076,0.726560873
ENSG00000268297.1,48.38579647,0.333679395,0.496397834,0.672201554,0.501455392,0.726560873
ENSG00000271302.1,2.424687353,0.334812291,0.49761687,0.672831472,0.501054513,0.726560873
ENSG00000137364.4,6228.052707,0.114842618,0.170868458,0.672111281,0.501512855,0.726579539
ENSG00000143499.9,6288.403399,0.084290751,0.125411838,0.672111599,0.501512653,0.726579539
ENSG00000240710.1,3.275763964,0.334157882,0.497207283,0.672069564,0.501539412,0.726585719
ENSG00000227753.3,29.49222975,-0.181723615,0.270456272,-0.671914958,0.501637837,0.726696011
ENSG00000118600.7,2631.789998,0.080800831,0.120289039,0.671722309,0.501760496,0.726762604
ENSG00000248099.3,7.580461668,-0.308186144,0.458797153,-0.671726365,0.501757913,0.726762604
ENSG00000266687.1,2.252468494,0.334740311,0.498288493,0.671780136,0.501723677,0.726762604
ENSG00000269290.1,229.61887,0.124082291,0.184727996,0.671702687,0.501772991,0.726762604
ENSG00000197302.6,3313.205658,0.074224306,0.110510109,0.671651732,0.501805436,0.726777304
ENSG00000138030.8,1050.720159,0.113738218,0.169370622,0.671534513,0.501880081,0.726820824
ENSG00000171316.7,41100.71831,-0.099168691,0.147667179,-0.671568939,0.501858158,0.726820824
ENSG00000121774.13,21317.32063,-0.080005091,0.119201864,-0.67117315,0.502110231,0.726841586
ENSG00000155380.7,62845.31899,0.117228167,0.174592775,0.671437676,0.501941751,0.726841586
ENSG00000157388.9,5213.320159,0.078508089,0.116984903,0.671095898,0.50215944,0.726841586
ENSG00000160007.13,33772.99063,-0.07022533,0.104620651,-0.671237746,0.502069086,0.726841586
ENSG00000178035.7,7370.795998,-0.086367271,0.128696641,-0.671091881,0.502161999,0.726841586
ENSG00000183128.7,3.881692026,0.322332427,0.480295133,0.671113249,0.502148387,0.726841586
ENSG00000196104.6,7551.233273,0.110775996,0.16501086,0.67132549,0.5020132,0.726841586
ENSG00000214745.2,6.477654253,-0.312712462,0.465818404,-0.671318394,0.50201772,0.726841586
ENSG00000223075.1,2.484060537,0.334376172,0.498215628,0.671147498,0.502126571,0.726841586
ENSG00000228401.3,3.474583203,-0.314546274,0.468588668,-0.671263084,0.502052948,0.726841586
ENSG00000231533.1,2.232157394,-0.33154278,0.493863682,-0.671324481,0.502013842,0.726841586
ENSG00000264029.1,1.530495135,-0.327255415,0.487429244,-0.671390606,0.501971728,0.726841586
ENSG00000160202.3,58938.97794,-0.197825451,0.294834477,-0.670971227,0.50223886,0.726856008
ENSG00000168938.5,659.3817283,-0.116945535,0.174290341,-0.670981162,0.50223253,0.726856008
ENSG00000249150.1,11.10366051,0.253694075,0.378098473,0.670973549,0.50223738,0.726856008
ENSG00000205177.5,9.663771833,-0.266949992,0.397934364,-0.670839255,0.502322937,0.726945412
ENSG00000182545.6,1.561175049,-0.331265533,0.493866908,-0.670758715,0.502374252,0.726955123
ENSG00000253557.1,7.645452528,-0.290080066,0.432461044,-0.670765773,0.502369755,0.726955123
ENSG00000049541.6,3497.292317,0.080320631,0.119782194,0.670555684,0.502503622,0.727094104
ENSG00000232282.1,2.447575853,-0.323450804,0.482375075,-0.670537971,0.502514909,0.727094104
ENSG00000148826.6,1.834261648,0.285105372,0.42525226,0.670438229,0.502578472,0.727153796
ENSG00000251381.2,57.4169522,-0.259593276,0.38722917,-0.670386676,0.502611326,0.727169054
ENSG00000227477.1,12.15847224,0.257007078,0.383404447,0.67032889,0.502648154,0.72719006
ENSG00000105968.14,47802.77365,-0.091716388,0.136883102,-0.670034407,0.502835857,0.727429326
ENSG00000089723.5,310.6055695,-0.139702872,0.208550813,-0.669874502,0.502937795,0.727447656
ENSG00000109956.8,10239.41388,0.131360379,0.196088316,0.66990416,0.502918888,0.727447656
ENSG00000171813.10,2905.503578,0.11394841,0.170100766,0.669887698,0.502929382,0.727447656
ENSG00000196987.2,1.917980731,0.328436197,0.490263002,0.669918382,0.502909821,0.727447656
ENSG00000135838.9,726.6312085,0.092599221,0.138285866,0.669621734,0.503098956,0.72764847
ENSG00000171988.13,43868.87854,0.11761707,0.17567721,0.669506707,0.503172304,0.727706798
ENSG00000234787.3,2.87857914,-0.332337952,0.49641324,-0.669478422,0.503190341,0.727706798
ENSG00000256884.1,3.042014015,0.333438776,0.498081611,0.669446068,0.503210973,0.727706798
ENSG00000258743.1,35.53608929,-0.308616137,0.461021258,-0.669418452,0.503228584,0.727706798
ENSG00000139734.13,107.5525795,0.221982413,0.331807181,0.669010275,0.503488923,0.727792681
ENSG00000166046.6,3676.022043,-0.067773933,0.101303846,-0.669016391,0.503485022,0.727792681
ENSG00000169826.6,9809.089714,0.073352542,0.109623052,0.669134284,0.503409822,0.727792681
ENSG00000187815.5,555.1146667,-0.126017562,0.18835723,-0.669034907,0.503473211,0.727792681
ENSG00000197813.4,171.8411607,0.179143176,0.267717141,0.669150939,0.503399199,0.727792681
ENSG00000198887.7,5082.924266,-0.072586104,0.108458581,-0.669251831,0.503334848,0.727792681
ENSG00000257038.1,43.12138981,-0.297209796,0.444166773,-0.669140093,0.503406117,0.727792681
ENSG00000265279.1,7.878945156,0.278956434,0.416862995,0.669180132,0.503380578,0.727792681
ENSG00000272880.1,2.487906238,0.3265217,0.488015657,0.669080378,0.503444206,0.727792681
ENSG00000113734.13,1866.374291,0.127164395,0.190101116,0.668930292,0.503539946,0.727834157
ENSG00000099341.7,16567.43564,0.065286146,0.097605528,0.668877551,0.503573592,0.727850514
ENSG00000042286.10,1615.385672,0.117092489,0.175069829,0.668833058,0.503601976,0.727859266
ENSG00000127324.4,133.9839295,-0.327422526,0.489651463,-0.668684873,0.503696519,0.727963631
ENSG00000067900.6,16975.09539,0.094465577,0.141312562,0.668486758,0.503822932,0.728060951
ENSG00000104972.10,101.5955901,-0.280366019,0.41942157,-0.668458752,0.503840803,0.728060951
ENSG00000177932.6,6747.622939,-0.095342212,0.142634055,-0.668439324,0.503853201,0.728060951
ENSG00000197748.8,4763.024932,0.14190135,0.212284074,0.668450287,0.503846205,0.728060951
ENSG00000175344.12,257.1520272,-0.188684647,0.282291908,-0.668402604,0.503876633,0.728061398
ENSG00000261524.1,4.272778089,-0.316686145,0.473819435,-0.668368838,0.503898182,0.728061398
ENSG00000103528.12,275.9133745,-0.176058604,0.263598598,-0.667904173,0.504194763,0.728146425
ENSG00000125991.14,17232.60808,0.067547936,0.101175844,0.667629084,0.504370388,0.728146425
ENSG00000131188.7,547.6675533,-0.134930215,0.202011394,-0.667933688,0.504175922,0.728146425
ENSG00000131873.5,6634.104638,-0.052895689,0.079235367,-0.667576755,0.5044038,0.728146425
ENSG00000135847.5,2557.223814,-0.085911426,0.128597714,-0.6680634,0.504093123,0.728146425
ENSG00000144231.6,2452.237321,-0.107716027,0.161319332,-0.667719276,0.504312803,0.728146425
ENSG00000163320.6,20836.33354,0.092091556,0.137882905,0.66789684,0.504199445,0.728146425
ENSG00000171604.7,17422.46234,0.151029634,0.226215562,0.667635915,0.504366026,0.728146425
ENSG00000188554.9,55486.26112,0.068255733,0.102228236,0.667679844,0.504337979,0.728146425
ENSG00000196581.6,2115.737434,-0.211347283,0.316311884,-0.668161058,0.50403079,0.728146425
ENSG00000207493.1,67.51833962,-0.20748396,0.310693678,-0.66780876,0.504255674,0.728146425
ENSG00000237094.7,9.29421474,-0.265074305,0.396973053,-0.667738788,0.504300346,0.728146425
ENSG00000242578.1,2.901739688,0.318884633,0.477317751,0.668076208,0.504084948,0.728146425
ENSG00000243753.1,351.5432407,0.319850503,0.4788874,0.667903359,0.504195283,0.728146425
ENSG00000250064.1,1.544302873,0.332256432,0.497306646,0.668111787,0.504062238,0.728146425
ENSG00000258859.1,35.04883852,-0.274842215,0.411544589,-0.667830953,0.504241506,0.728146425
ENSG00000261474.1,166.7396233,0.136669277,0.204640321,0.667851169,0.5042286,0.728146425
ENSG00000261574.1,8.794220005,-0.239797527,0.358975408,-0.668005446,0.504130116,0.728146425
ENSG00000271778.1,2.602994177,-0.332325845,0.497514377,-0.667972345,0.504151245,0.728146425
ENSG00000272402.1,36.87564371,0.1583417,0.237183293,0.667592133,0.504393981,0.728146425
ENSG00000088833.13,10643.252,-0.087245134,0.130747252,-0.667280823,0.504592774,0.728340445
ENSG00000113196.2,10.22432388,-0.312823942,0.468817746,-0.667261308,0.504605236,0.728340445
ENSG00000256646.3,4.650529796,0.323038129,0.484120689,0.667267762,0.504601114,0.728340445
ENSG00000153832.7,4114.50147,0.089634326,0.134342627,0.667206884,0.504639994,0.728358362
ENSG00000172466.11,43418.82845,0.063984214,0.095916682,0.667081188,0.504720275,0.728441979
ENSG00000170262.8,173.8786085,-0.294613211,0.441774767,-0.666885556,0.504845238,0.72850822
ENSG00000225591.2,11.6478264,-0.221757489,0.332515229,-0.66690927,0.504830089,0.72850822
ENSG00000254460.1,23.94311307,-0.189000893,0.283415162,-0.66686938,0.504855571,0.72850822
ENSG00000272236.1,1.4020975,-0.31997051,0.479768964,-0.666926237,0.504819251,0.72850822
ENSG00000186118.7,9.517991354,0.278719975,0.418107474,0.666622799,0.505013102,0.728653968
ENSG00000231503.3,47.97422994,-0.143803327,0.215713254,-0.66664113,0.505001391,0.728653968
ENSG00000237645.1,20.04483092,0.232575527,0.348894877,0.666606312,0.505023636,0.728653968
ENSG00000070950.5,1272.619247,-0.0969582,0.145473306,-0.666501661,0.505090503,0.728685935
ENSG00000270140.1,12.94700297,0.240350559,0.360606696,0.666517183,0.505080585,0.728685935
ENSG00000105619.9,1787.204998,0.103592305,0.155466638,0.666331414,0.505199291,0.728729298
ENSG00000106367.9,3593.833043,0.08152236,0.122354561,0.666279695,0.505232341,0.728729298
ENSG00000113621.10,15779.37044,0.068376231,0.102622167,0.66629104,0.505225092,0.728729298
ENSG00000199855.1,4.540377152,0.315101156,0.472889222,0.666331863,0.505199003,0.728729298
ENSG00000221436.1,2.224935735,0.329542939,0.494598902,0.6662832,0.505230102,0.728729298
ENSG00000172139.10,14.90202466,-0.313109231,0.470005263,-0.666182394,0.505294525,0.72878674
ENSG00000102678.6,4576.389348,0.135787672,0.203851551,0.666110568,0.50534043,0.728820701
ENSG00000167395.10,3193.049478,-0.118585243,0.17806242,-0.665975693,0.505426637,0.728848286
ENSG00000176153.10,1.501810188,-0.331864608,0.498279229,-0.666021356,0.50539745,0.728848286
ENSG00000206190.7,294.3343572,-0.298667301,0.448457044,-0.665988648,0.505418356,0.728848286
ENSG00000198754.5,23.93122483,0.228287465,0.342886064,0.665782278,0.505550274,0.728994325
ENSG00000109424.3,4.178917971,0.320744635,0.482273325,0.665068166,0.506006895,0.729020716
ENSG00000136908.13,2875.245544,0.075496073,0.113473014,0.665321822,0.505844676,0.729020716
ENSG00000139372.10,1333.917377,0.074571781,0.112076099,0.665367389,0.505815538,0.729020716
ENSG00000144130.7,2.46073116,-0.326497109,0.491036417,-0.664914245,0.506105344,0.729020716
ENSG00000164329.9,7142.323115,0.090760011,0.136470103,0.665054169,0.506015847,0.729020716
ENSG00000178457.3,4.425706185,-0.300691635,0.4521497,-0.665026726,0.506033399,0.729020716
ENSG00000183484.7,59.78382834,-0.239373167,0.359586842,-0.665689449,0.505609619,0.729020716
ENSG00000187486.5,1079.984233,-0.118012397,0.177386543,-0.665283819,0.505868978,0.729020716
ENSG00000196187.7,936.1430346,-0.200867875,0.301796283,-0.665574385,0.505683184,0.729020716
ENSG00000197461.9,1709.973856,-0.117512016,0.176643846,-0.665248284,0.505891702,0.729020716
ENSG00000204754.3,10.32506549,-0.302505305,0.454948707,-0.664921781,0.506100524,0.729020716
ENSG00000205143.2,11.08785136,-0.239023118,0.359337649,-0.665176942,0.505937327,0.729020716
ENSG00000208317.1,3.926684298,0.331415373,0.49823331,0.665181083,0.505934678,0.729020716
ENSG00000227934.1,336.0707938,-0.102894131,0.154732194,-0.664982046,0.506061977,0.729020716
ENSG00000229109.1,11.24017497,-0.241402569,0.362991479,-0.665036462,0.506027172,0.729020716
ENSG00000230063.1,6.525255898,0.317964257,0.478138375,0.665004681,0.506047499,0.729020716
ENSG00000253848.1,2.302345107,-0.325555488,0.489559196,-0.664997187,0.506052292,0.729020716
ENSG00000254353.1,181.544247,-0.30191349,0.454002573,-0.665003918,0.506047987,0.729020716
ENSG00000255652.2,14.76516434,-0.293995588,0.441992022,-0.665160397,0.505947908,0.729020716
ENSG00000256164.1,90.53417845,-0.263580312,0.39611545,-0.665412854,0.505786466,0.729020716
ENSG00000256905.1,9.410785288,0.232061846,0.348873806,0.665174177,0.505939095,0.729020716
ENSG00000258945.1,6.031469712,-0.31536587,0.473845975,-0.665545107,0.505701903,0.729020716
ENSG00000259362.2,25.85335932,0.264457754,0.397565548,0.665192836,0.505927162,0.729020716
ENSG00000264169.1,25.13374451,0.315377342,0.474264446,0.664982047,0.506061976,0.729020716
ENSG00000164616.10,229.9487421,0.1526382,0.229575111,0.664872597,0.506131984,0.729026874
ENSG00000135913.6,11819.17574,0.125997479,0.18953188,0.66478251,0.506189611,0.729077661
ENSG00000162231.9,5134.902006,-0.138284569,0.208026993,-0.664743392,0.506214635,0.729081488
ENSG00000225681.2,8.03382616,0.298221851,0.448690913,0.664648742,0.506275186,0.729104266
ENSG00000250241.1,276.1100973,-0.144805468,0.217858882,-0.664675531,0.506258048,0.729104266
ENSG00000141040.10,3823.106044,-0.105671117,0.159021789,-0.664507159,0.506365769,0.729170286
ENSG00000225330.1,7.755660719,-0.306116667,0.460650065,-0.664531907,0.506349934,0.729170286
ENSG00000265380.1,4.635351335,-0.302289764,0.454994717,-0.664380822,0.506446604,0.729254473
ENSG00000258796.1,9.677206816,-0.276420337,0.416200084,-0.664152524,0.506592696,0.729432614
ENSG00000102119.6,3347.354988,0.074865373,0.112729673,0.66411417,0.506617241,0.729435735
ENSG00000155511.13,16857.3901,-0.156211412,0.23526676,-0.6639757,0.506705864,0.729524057
ENSG00000224217.1,50.5638643,0.153612884,0.231362688,0.663948387,0.506723346,0.729524057
ENSG00000261794.1,74.73272087,0.209786574,0.316046126,0.663784672,0.506828138,0.729642698
ENSG00000119041.6,8441.332477,0.10881398,0.163940659,0.66374004,0.506856708,0.729651603
ENSG00000114416.13,18162.43377,0.080914616,0.121921679,0.663660607,0.506907557,0.729681639
ENSG00000166368.2,3.093667831,0.330673024,0.498298329,0.663604522,0.506943463,0.729681639
ENSG00000256642.1,93.44884667,-0.327907941,0.494142301,-0.663590103,0.506952693,0.729681639
ENSG00000273097.1,21.78975964,-0.260555689,0.39265886,-0.663567577,0.506967115,0.729681639
ENSG00000250003.2,2.000172259,-0.330619226,0.498298353,-0.663496526,0.507012603,0.72971489
ENSG00000091409.10,8382.242164,-0.218094752,0.328737181,-0.66343196,0.507053942,0.729742166
ENSG00000134007.3,246.7754371,0.146571869,0.220950614,0.66336937,0.507094018,0.729744
ENSG00000273338.1,62.19712176,0.284378311,0.428693762,0.66336004,0.507099992,0.729744
ENSG00000100312.6,5.462545889,-0.306598643,0.462290136,-0.663216926,0.507191633,0.729811436
ENSG00000249279.1,2.112380632,-0.311406178,0.469535084,-0.663222385,0.507188137,0.729811436
ENSG00000023572.4,769.0133419,-0.095250949,0.143661271,-0.663024549,0.507314832,0.729836502
ENSG00000139055.2,94.32039145,-0.295070143,0.445021472,-0.66304698,0.507300466,0.729836502
ENSG00000224227.2,66.53044416,0.29023337,0.43766278,0.663143826,0.507238444,0.729836502
ENSG00000226022.1,1.740708998,-0.329832236,0.49746207,-0.663029919,0.507311393,0.729836502
ENSG00000256462.1,4.787406389,0.322289293,0.486096599,0.66301491,0.507321005,0.729836502
ENSG00000099875.10,22728.34337,0.104272291,0.157301154,0.66288319,0.507405368,0.729925654
ENSG00000007923.11,7235.626013,0.130794568,0.197416872,0.66252984,0.507631718,0.730107152
ENSG00000122194.14,14.11964842,0.267927508,0.404411919,0.662511402,0.50764353,0.730107152
ENSG00000170946.10,2665.57853,0.07328522,0.110597899,0.662627592,0.507569094,0.730107152
ENSG00000184611.7,2903.805643,-0.097941541,0.147829702,-0.662529513,0.507631927,0.730107152
ENSG00000261229.1,29.04688934,-0.190445378,0.287446633,-0.662541691,0.507624125,0.730107152
ENSG00000236008.1,5.452632444,0.298071137,0.450049503,0.662307447,0.507774205,0.730230653
ENSG00000256771.2,9328.353631,-0.105528083,0.159331469,-0.662317892,0.507767513,0.730230653
ENSG00000124593.10,272.5662633,0.116756263,0.176298817,0.662263453,0.507802395,0.730238975
ENSG00000163608.10,5696.234867,0.100203768,0.151346171,0.662083273,0.507917855,0.73037279
ENSG00000143171.8,6512.484952,0.107648398,0.162607375,0.662014241,0.507962095,0.730404184
